NOC,Team,Year,Sport,Golds,Silvers,Bronzes,None,Medals
MGL,Mongolia,1988,Archery,0,0,0,2,0
MGL,Mongolia,1988,Boxing,0,0,1,6,1
MGL,Mongolia,1988,Judo,0,0,0,6,0
MGL,Mongolia,1988,Shooting,0,0,1,3,1
MGL,Mongolia,1988,Wrestling,0,0,0,9,0
MGL,Mongolia,1992,Archery,0,0,0,1,0
MGL,Mongolia,1992,Athletics,0,0,0,1,0
MGL,Mongolia,1992,Boxing,0,0,1,5,1
MGL,Mongolia,1992,Cycling,0,0,0,2,0
MGL,Mongolia,1992,Judo,0,0,0,10,0
MGL,Mongolia,1992,Shooting,0,0,2,1,2
MGL,Mongolia,1992,Weightlifting,0,0,0,2,0
MGL,Mongolia,1992,Wrestling,0,0,0,7,0
MGL,Mongolia,1996,Archery,0,0,0,1,0
MGL,Mongolia,1996,Athletics,0,0,0,2,0
MGL,Mongolia,1996,Boxing,0,0,0,3,0
MGL,Mongolia,1996,Cycling,0,0,0,1,0
MGL,Mongolia,1996,Judo,0,0,0,3,0
MGL,Mongolia,1996,Shooting,0,0,0,2,0
MGL,Mongolia,1996,Wrestling,0,0,0,4,0
MGL,Mongolia,2000,Athletics,0,0,0,2,0
MGL,Mongolia,2000,Boxing,0,0,0,1,0
MGL,Mongolia,2000,Judo,0,0,0,8,0
MGL,Mongolia,2000,Shooting,0,0,0,4,0
MGL,Mongolia,2000,Swimming,0,0,0,2,0
MGL,Mongolia,2000,Wrestling,0,0,0,4,0
MGL,Mongolia,2004,Athletics,0,0,0,2,0
MGL,Mongolia,2004,Boxing,0,0,0,1,0
MGL,Mongolia,2004,Judo,0,0,0,8,0
MGL,Mongolia,2004,Shooting,0,0,0,2,0
MGL,Mongolia,2004,Swimming,0,0,0,1,0
MGL,Mongolia,2004,Weightlifting,0,0,0,1,0
MGL,Mongolia,2004,Wrestling,0,0,0,6,0
MGL,Mongolia,2008,Athletics,0,0,0,2,0
MGL,Mongolia,2008,Boxing,0,1,0,3,1
MGL,Mongolia,2008,Judo,1,0,0,9,1
MGL,Mongolia,2008,Shooting,0,1,0,4,1
MGL,Mongolia,2008,Swimming,0,1,0,1,1
MGL,Mongolia,2008,Weightlifting,0,0,1,0,1
MGL,Mongolia,2008,Wrestling,0,0,0,6,0
MGL,Mongolia,2012,Archery,0,0,0,2,0
MGL,Mongolia,2012,Athletics,0,0,0,2,0
MGL,Mongolia,2012,Boxing,0,0,1,3,1
MGL,Mongolia,2012,Judo,0,1,1,7,2
MGL,Mongolia,2012,Shooting,0,0,0,5,0
MGL,Mongolia,2012,Swimming,0,0,0,2,0
MGL,Mongolia,2012,Wrestling,0,0,1,7,1
MGL,Mongolia,2016,Archery,0,0,0,1,0
MGL,Mongolia,2016,Athletics,0,0,0,2,0
MGL,Mongolia,2016,Boxing,0,0,1,5,1
MGL,Mongolia,2016,Judo,0,1,0,12,1
MGL,Mongolia,2016,Shooting,0,0,0,4,0
MGL,Mongolia,2016,Swimming,0,0,0,2,0
MGL,Mongolia,2016,Taekwondo,0,0,0,1,0
MGL,Mongolia,2016,Weightlifting,0,0,0,2,0
MGL,Mongolia,2016,Wrestling,0,0,0,10,0
MNE,Montenegro,2008,Athletics,0,0,0,2,0
MNE,Montenegro,2008,Boxing,0,0,0,1,0
MNE,Montenegro,2008,Judo,0,0,0,1,0
MNE,Montenegro,2008,Shooting,0,0,0,2,0
MNE,Montenegro,2008,Swimming,0,0,0,1,0
MNE,Montenegro,2008,Water Polo,0,0,0,1,0
MNE,Montenegro,2012,Athletics,0,0,0,2,0
MNE,Montenegro,2012,Boxing,0,0,0,1,0
MNE,Montenegro,2012,Handball,0,0,0,1,0
MNE,Montenegro,2012,Judo,0,0,0,1,0
MNE,Montenegro,2012,Sailing,0,0,0,1,0
MNE,Montenegro,2012,Shooting,0,0,0,2,0
MNE,Montenegro,2012,Water Polo,0,0,0,1,0
MNE,Montenegro,2016,Athletics,0,0,0,2,0
MNE,Montenegro,2016,Handball,0,0,0,1,0
MNE,Montenegro,2016,Judo,1,0,0,0,1
MNE,Montenegro,2016,Sailing,0,0,0,1,0
MNE,Montenegro,2016,Swimming,0,0,0,2,0
MNE,Montenegro,2016,Tennis,0,0,0,1,0
MNE,Montenegro,2016,Water Polo,0,0,0,1,0
MAR,Morocco,1976,Boxing,0,0,0,5,0
MAR,Morocco,1976,Wrestling,0,0,0,4,0
MAR,Morocco,1984,Athletics,2,0,0,2,2
MAR,Morocco,1984,Boxing,0,0,0,4,0
MAR,Morocco,1984,Cycling,0,0,0,1,0
MAR,Morocco,1984,Football,0,0,0,1,0
MAR,Morocco,1984,Judo,0,0,1,2,1
MAR,Morocco,1984,Wrestling,0,0,0,5,0
MAR,Morocco,1988,Athletics,1,0,1,8,2
MAR,Morocco,1988,Boxing,0,0,1,6,1
MAR,Morocco,1988,Judo,0,0,1,3,1
MAR,Morocco,1988,Wrestling,0,0,0,5,0
MAR,Morocco,1992,Athletics,1,0,0,9,1
MAR,Morocco,1992,Boxing,0,0,1,7,1
MAR,Morocco,1992,Football,0,0,0,1,0
MAR,Morocco,1992,Table Tennis,0,0,0,1,0
MAR,Morocco,1992,Tennis,0,0,0,1,0
MAR,Morocco,1992,Weightlifting,0,0,0,1,0
MAR,Morocco,1992,Wrestling,0,0,0,4,0
MAR,Morocco,1996,Athletics,0,0,2,7,2
MAR,Morocco,1996,Boxing,0,0,0,6,0
MAR,Morocco,1996,Gymnastics,0,0,0,5,0
MAR,Morocco,1996,Judo,0,0,0,3,0
MAR,Morocco,1996,Tennis,0,0,0,1,0
MAR,Morocco,1996,Weightlifting,0,0,0,1,0
MAR,Morocco,1996,Wrestling,0,0,0,5,0
MAR,Morocco,2000,Athletics,0,0,3,12,3
MAR,Morocco,2000,Boxing,1,0,1,4,2
MAR,Morocco,2000,Canoeing,0,0,0,1,0
MAR,Morocco,2000,Football,0,1,0,1,1
MAR,Morocco,2000,Judo,0,0,0,2,0
MAR,Morocco,2000,Sailing,0,0,0,1,0
MAR,Morocco,2000,Swimming,0,0,0,1,0
MAR,Morocco,2000,Taekwondo,0,0,0,3,0
MAR,Morocco,2000,Tennis,0,0,0,1,0
MAR,Morocco,2004,Athletics,1,1,0,11,2
MAR,Morocco,2004,Boxing,0,0,0,7,0
MAR,Morocco,2004,Fencing,0,0,0,1,0
MAR,Morocco,2004,Football,0,0,0,1,0
MAR,Morocco,2004,Judo,0,0,0,2,0
MAR,Morocco,2004,Swimming,0,0,0,1,0
MAR,Morocco,2004,Taekwondo,0,0,1,2,1
MAR,Morocco,2004,Tennis,0,0,0,1,0
MAR,Morocco,2004,Weightlifting,0,0,0,1,0
MAR,Morocco,2008,Archery,0,0,0,1,0
MAR,Morocco,2008,Athletics,0,1,1,12,2
MAR,Morocco,2008,Boxing,0,0,0,10,0
MAR,Morocco,2008,Fencing,0,0,0,2,0
MAR,Morocco,2008,Judo,0,0,0,4,0
MAR,Morocco,2008,Swimming,0,0,0,2,0
MAR,Morocco,2008,Taekwondo,0,0,0,3,0
MAR,Morocco,2012,Athletics,0,0,0,12,0
MAR,Morocco,2012,Boxing,0,0,0,8,0
MAR,Morocco,2012,Canoeing,0,0,0,1,0
MAR,Morocco,2012,Cycling,0,0,0,2,0
MAR,Morocco,2012,Equestrianism,0,0,0,1,0
MAR,Morocco,2012,Fencing,0,0,0,2,0
MAR,Morocco,2012,Football,0,0,0,1,0
MAR,Morocco,2012,Judo,0,0,0,4,0
MAR,Morocco,2012,Shooting,0,0,0,1,0
MAR,Morocco,2012,Swimming,0,0,0,3,0
MAR,Morocco,2012,Taekwondo,0,0,0,3,0
MAR,Morocco,2012,Wrestling,0,0,0,2,0
MAR,Morocco,2016,Athletics,0,0,0,11,0
MAR,Morocco,2016,Boxing,0,0,1,6,1
MAR,Morocco,2016,Canoeing,0,0,0,1,0
MAR,Morocco,2016,Cycling,0,0,0,2,0
MAR,Morocco,2016,Equestrianism,0,0,0,1,0
MAR,Morocco,2016,Fencing,0,0,0,1,0
MAR,Morocco,2016,Golf,0,0,0,1,0
MAR,Morocco,2016,Judo,0,0,0,3,0
MAR,Morocco,2016,Shooting,0,0,0,2,0
MAR,Morocco,2016,Swimming,0,0,0,2,0
MAR,Morocco,2016,Taekwondo,0,0,0,3,0
MAR,Morocco,2016,Weightlifting,0,0,0,2,0
MAR,Morocco,2016,Wrestling,0,0,0,3,0
MOZ,Mozambique,1980,Athletics,0,0,0,10,0
MOZ,Mozambique,1980,Swimming,0,0,0,6,0
MOZ,Mozambique,1984,Athletics,0,0,0,8,0
MOZ,Mozambique,1984,Swimming,0,0,0,3,0
MOZ,Mozambique,1988,Athletics,0,0,0,3,0
MOZ,Mozambique,1988,Boxing,0,0,0,3,0
MOZ,Mozambique,1988,Swimming,0,0,0,6,0
MOZ,Mozambique,1992,Athletics,0,0,0,4,0
MOZ,Mozambique,1992,Swimming,0,0,0,3,0
MOZ,Mozambique,1996,Athletics,0,0,0,1,0
MOZ,Mozambique,1996,Boxing,0,0,0,1,0
MOZ,Mozambique,1996,Swimming,0,0,0,1,0
MOZ,Mozambique,2000,Athletics,1,0,0,1,1
MOZ,Mozambique,2000,Swimming,0,0,0,2,0
MOZ,Mozambique,2004,Athletics,0,0,0,2,0
MOZ,Mozambique,2004,Swimming,0,0,0,2,0
MOZ,Mozambique,2008,Athletics,0,0,0,1,0
MOZ,Mozambique,2008,Judo,0,0,0,1,0
MOZ,Mozambique,2008,Swimming,0,0,0,2,0
MOZ,Mozambique,2012,Athletics,0,0,0,2,0
MOZ,Mozambique,2012,Boxing,0,0,0,1,0
MOZ,Mozambique,2012,Judo,0,0,0,1,0
MOZ,Mozambique,2012,Swimming,0,0,0,2,0
MOZ,Mozambique,2016,Athletics,0,0,0,1,0
MOZ,Mozambique,2016,Canoeing,0,0,0,3,0
MOZ,Mozambique,2016,Judo,0,0,0,1,0
MOZ,Mozambique,2016,Swimming,0,0,0,2,0
MYA,Myanmar,1980,Athletics,0,0,0,1,0
MYA,Myanmar,1980,Weightlifting,0,0,0,1,0
MYA,Myanmar,1984,Boxing,0,0,0,1,0
MYA,Myanmar,1988,Athletics,0,0,0,3,0
MYA,Myanmar,1992,Athletics,0,0,0,4,0
MYA,Myanmar,1992,Judo,0,0,0,1,0
MYA,Myanmar,1996,Athletics,0,0,0,2,0
MYA,Myanmar,1996,Shooting,0,0,0,1,0
MYA,Myanmar,2000,Archery,0,0,0,1,0
MYA,Myanmar,2000,Athletics,0,0,0,2,0
MYA,Myanmar,2000,Swimming,0,0,0,1,0
MYA,Myanmar,2000,Weightlifting,0,0,0,3,0
MYA,Myanmar,2004,Archery,0,0,0,1,0
MYA,Myanmar,2004,Weightlifting,0,0,0,1,0
MYA,Myanmar,2008,Archery,0,0,0,1,0
MYA,Myanmar,2008,Athletics,0,0,0,2,0
MYA,Myanmar,2008,Canoeing,0,0,0,2,0
MYA,Myanmar,2008,Rowing,0,1,0,0,1
MYA,Myanmar,2008,Swimming,0,1,0,0,1
MYA,Myanmar,2012,Archery,0,0,0,1,0
MYA,Myanmar,2012,Athletics,0,0,0,2,0
MYA,Myanmar,2012,Judo,0,0,0,1,0
MYA,Myanmar,2012,Rowing,0,0,0,1,0
MYA,Myanmar,2012,Shooting,0,0,0,1,0
MYA,Myanmar,2016,Archery,0,0,0,1,0
MYA,Myanmar,2016,Athletics,0,1,0,1,1
MYA,Myanmar,2016,Judo,0,0,0,1,0
MYA,Myanmar,2016,Shooting,0,0,0,2,0
MYA,Myanmar,2016,Swimming,0,0,0,2,0
NAM,Namibia,1992,Athletics,0,1,0,2,1
NAM,Namibia,1992,Boxing,0,0,0,1,0
NAM,Namibia,1992,Swimming,0,0,0,5,0
NAM,Namibia,1996,Athletics,0,1,0,3,1
NAM,Namibia,1996,Boxing,0,0,0,2,0
NAM,Namibia,1996,Shooting,0,0,0,1,0
NAM,Namibia,1996,Swimming,0,0,0,3,0
NAM,Namibia,2000,Athletics,0,0,0,6,0
NAM,Namibia,2000,Boxing,0,0,0,1,0
NAM,Namibia,2000,Cycling,0,0,0,1,0
NAM,Namibia,2000,Gymnastics,0,0,0,5,0
NAM,Namibia,2000,Shooting,0,0,0,2,0
NAM,Namibia,2000,Swimming,0,0,0,1,0
NAM,Namibia,2004,Athletics,0,0,0,3,0
NAM,Namibia,2004,Boxing,0,0,0,2,0
NAM,Namibia,2004,Cycling,0,0,0,1,0
NAM,Namibia,2004,Shooting,0,0,0,2,0
NAM,Namibia,2004,Wrestling,0,0,0,1,0
NAM,Namibia,2008,Athletics,0,0,0,4,0
NAM,Namibia,2008,Boxing,0,0,0,3,0
NAM,Namibia,2008,Cycling,0,0,0,2,0
NAM,Namibia,2008,Shooting,0,0,0,1,0
NAM,Namibia,2012,Athletics,0,0,0,2,0
NAM,Namibia,2012,Boxing,0,0,0,2,0
NAM,Namibia,2012,Cycling,0,0,0,2,0
NAM,Namibia,2012,Shooting,0,0,0,1,0
NAM,Namibia,2012,Wrestling,0,0,0,1,0
NAM,Namibia,2016,Athletics,0,0,0,2,0
NAM,Namibia,2016,Boxing,0,0,0,2,0
NAM,Namibia,2016,Cycling,0,0,0,4,0
NAM,Namibia,2016,Shooting,0,0,0,1,0
NRU,Nauru,1996,Weightlifting,0,0,0,3,0
NRU,Nauru,2000,Weightlifting,0,0,0,2,0
NRU,Nauru,2004,Weightlifting,0,0,0,3,0
NRU,Nauru,2008,Weightlifting,0,0,0,1,0
NRU,Nauru,2012,Judo,0,0,0,1,0
NRU,Nauru,2012,Weightlifting,0,0,0,1,0
NRU,Nauru,2016,Judo,0,0,0,1,0
NRU,Nauru,2016,Weightlifting,0,0,0,1,0
NEP,Nepal,1976,Athletics,0,0,0,1,0
NEP,Nepal,1980,Athletics,0,0,0,4,0
NEP,Nepal,1980,Boxing,0,0,0,3,0
NEP,Nepal,1980,Weightlifting,0,0,0,2,0
NEP,Nepal,1984,Athletics,0,0,0,3,0
NEP,Nepal,1984,Boxing,0,0,0,3,0
NEP,Nepal,1984,Weightlifting,0,0,0,2,0
NEP,Nepal,1988,Athletics,0,0,0,8,0
NEP,Nepal,1988,Boxing,0,0,0,5,0
NEP,Nepal,1988,Judo,0,0,0,2,0
NEP,Nepal,1988,Shooting,0,0,0,1,0
NEP,Nepal,1988,Weightlifting,0,0,0,1,0
NEP,Nepal,1992,Athletics,0,0,0,1,0
NEP,Nepal,1992,Shooting,0,0,0,1,0
NEP,Nepal,1996,Athletics,0,0,0,2,0
NEP,Nepal,1996,Shooting,0,0,0,1,0
NEP,Nepal,1996,Swimming,0,0,0,2,0
NEP,Nepal,1996,Weightlifting,0,0,0,1,0
NEP,Nepal,2000,Athletics,0,0,0,2,0
NEP,Nepal,2000,Shooting,0,0,0,1,0
NEP,Nepal,2000,Swimming,0,0,0,2,0
NEP,Nepal,2004,Athletics,0,0,0,2,0
NEP,Nepal,2004,Shooting,0,0,0,1,0
NEP,Nepal,2004,Swimming,0,0,0,2,0
NEP,Nepal,2004,Taekwondo,0,0,0,1,0
NEP,Nepal,2008,Athletics,0,0,0,2,0
NEP,Nepal,2008,Judo,0,0,0,1,0
NEP,Nepal,2008,Shooting,0,0,0,1,0
NEP,Nepal,2008,Swimming,0,0,0,2,0
NEP,Nepal,2008,Taekwondo,0,0,0,1,0
NEP,Nepal,2008,Weightlifting,0,0,0,1,0
NEP,Nepal,2012,Athletics,0,0,0,2,0
NEP,Nepal,2012,Shooting,0,0,0,1,0
NEP,Nepal,2012,Swimming,0,0,0,2,0
NEP,Nepal,2016,Archery,0,0,0,1,0
NEP,Nepal,2016,Athletics,0,0,0,2,0
NEP,Nepal,2016,Judo,0,1,0,0,1
NEP,Nepal,2016,Swimming,0,0,0,2,0
NEP,Nepal,2016,Taekwondo,0,0,0,1,0
NFL,Netherlands Antilles,1976,Athletics,0,0,0,2,0
NFL,Netherlands Antilles,1976,Judo,0,0,0,2,0
NFL,Netherlands Antilles,1984,Athletics,0,0,0,4,0
NFL,Netherlands Antilles,1984,Swimming,0,0,0,4,0
NFL,Netherlands Antilles,1984,Synchronized Swimming,0,0,0,2,0
NFL,Netherlands Antilles,1988,Sailing,0,0,0,1,0
NFL,Netherlands Antilles,1988,Shooting,0,0,0,1,0
NFL,Netherlands Antilles,1988,Swimming,0,0,0,2,0
NFL,Netherlands Antilles,1992,Athletics,0,0,0,1,0
NFL,Netherlands Antilles,1992,Sailing,0,0,0,2,0
NFL,Netherlands Antilles,1992,Shooting,0,0,0,1,0
NFL,Netherlands Antilles,1996,Athletics,0,0,0,1,0
NFL,Netherlands Antilles,1996,Judo,0,0,0,1,0
NFL,Netherlands Antilles,1996,Sailing,0,0,0,2,0
NFL,Netherlands Antilles,1996,Shooting,0,0,0,2,0
NFL,Netherlands Antilles,1996,Swimming,0,0,0,1,0
NFL,Netherlands Antilles,2000,Athletics,0,0,0,2,0
NFL,Netherlands Antilles,2000,Equestrianism,0,0,0,1,0
NFL,Netherlands Antilles,2000,Sailing,0,0,0,1,0
NFL,Netherlands Antilles,2000,Shooting,0,0,0,1,0
NFL,Netherlands Antilles,2000,Swimming,0,0,0,2,0
NFL,Netherlands Antilles,2000,Triathlon,0,1,0,0,1
NFL,Netherlands Antilles,2004,Athletics,0,0,0,2,0
NFL,Netherlands Antilles,2004,Equestrianism,0,0,0,1,0
NFL,Netherlands Antilles,2008,Athletics,0,0,0,2,0
NFL,Netherlands Antilles,2008,Shooting,0,0,0,1,0
NFL,Netherlands Antilles,2008,Swimming,0,0,0,1,0
NFL,Netherlands,1976,Athletics,0,0,0,7,0
NFL,Netherlands,1976,Canoeing,0,0,0,2,0
NFL,Netherlands,1976,Cycling,0,1,0,4,1
NFL,Netherlands,1976,Equestrianism,0,0,0,4,0
NFL,Netherlands,1976,Gymnastics,0,0,0,6,0
NFL,Netherlands,1976,Hockey,0,0,0,1,0
NFL,Netherlands,1976,Rowing,0,0,0,6,0
NFL,Netherlands,1976,Sailing,0,0,0,4,0
NFL,Netherlands,1976,Shooting,0,0,0,2,0
NFL,Netherlands,1976,Swimming,0,0,2,20,2
NFL,Netherlands,1976,Water Polo,0,0,0,1,0
NFL,Netherlands,1980,Archery,0,0,0,2,0
NFL,Netherlands,1980,Athletics,0,1,0,10,1
NFL,Netherlands,1980,Canoeing,0,0,0,6,0
NFL,Netherlands,1980,Cycling,0,0,0,3,0
NFL,Netherlands,1980,Judo,0,0,0,3,0
NFL,Netherlands,1980,Rowing,0,0,0,3,0
NFL,Netherlands,1980,Sailing,0,0,0,6,0
NFL,Netherlands,1980,Shooting,0,0,0,3,0
NFL,Netherlands,1980,Swimming,0,0,1,18,1
NFL,Netherlands,1980,Water Polo,0,0,0,1,0
NFL,Netherlands,1984,Archery,0,0,0,2,0
NFL,Netherlands,1984,Athletics,1,0,0,12,1
NFL,Netherlands,1984,Boxing,0,0,0,2,0
NFL,Netherlands,1984,Canoeing,0,0,1,2,1
NFL,Netherlands,1984,Cycling,0,0,0,6,0
NFL,Netherlands,1984,Diving,0,0,0,1,0
NFL,Netherlands,1984,Equestrianism,0,0,0,2,0
NFL,Netherlands,1984,Hockey,1,0,0,1,1
NFL,Netherlands,1984,Judo,0,0,0,3,0
NFL,Netherlands,1984,Rowing,0,1,1,6,2
NFL,Netherlands,1984,Sailing,1,0,0,5,1
NFL,Netherlands,1984,Shooting,0,0,0,4,0
NFL,Netherlands,1984,Swimming,2,1,3,19,6
NFL,Netherlands,1984,Synchronized Swimming,0,0,0,2,0
NFL,Netherlands,1984,Water Polo,0,0,0,1,0
NFL,Netherlands,1988,Archery,0,0,0,2,0
NFL,Netherlands,1988,Athletics,0,0,0,18,0
NFL,Netherlands,1988,Boxing,0,0,2,0,2
NFL,Netherlands,1988,Canoeing,0,0,0,1,0
NFL,Netherlands,1988,Cycling,1,1,0,6,2
NFL,Netherlands,1988,Diving,0,0,0,2,0
NFL,Netherlands,1988,Equestrianism,0,0,0,4,0
NFL,Netherlands,1988,Fencing,0,0,0,2,0
NFL,Netherlands,1988,Hockey,0,0,1,1,1
NFL,Netherlands,1988,Judo,0,0,1,2,1
NFL,Netherlands,1988,Rowing,1,0,0,5,1
NFL,Netherlands,1988,Sailing,0,0,0,7,0
NFL,Netherlands,1988,Shooting,0,0,0,4,0
NFL,Netherlands,1988,Swimming,0,2,0,20,2
NFL,Netherlands,1988,Table Tennis,1,0,0,2,1
NFL,Netherlands,1988,Tennis,0,0,0,1,0
NFL,Netherlands,1988,Volleyball,0,0,0,1,0
NFL,Netherlands,1992,Archery,0,0,1,3,1
NFL,Netherlands,1992,Athletics,1,0,0,11,1
NFL,Netherlands,1992,Badminton,0,0,1,2,1
NFL,Netherlands,1992,Boxing,0,1,1,3,2
NFL,Netherlands,1992,Canoeing,1,0,0,2,1
NFL,Netherlands,1992,Cycling,0,2,2,8,4
NFL,Netherlands,1992,Diving,0,0,0,2,0
NFL,Netherlands,1992,Equestrianism,1,2,0,4,3
NFL,Netherlands,1992,Gymnastics,0,0,0,5,0
NFL,Netherlands,1992,Hockey,0,0,0,2,0
NFL,Netherlands,1992,Judo,0,0,1,9,1
NFL,Netherlands,1992,Rowing,0,0,1,7,1
NFL,Netherlands,1992,Sailing,0,0,1,7,1
NFL,Netherlands,1992,Shooting,0,0,0,3,0
NFL,Netherlands,1992,Swimming,0,0,0,14,0
NFL,Netherlands,1992,Synchronized Swimming,0,0,0,2,0
NFL,Netherlands,1992,Table Tennis,0,0,0,3,0
NFL,Netherlands,1992,Tennis,0,0,0,4,0
NFL,Netherlands,1992,Volleyball,0,0,0,2,0
NFL,Netherlands,1992,Water Polo,0,0,0,1,0
NFL,Netherlands,1996,Archery,0,0,0,1,0
NFL,Netherlands,1996,Athletics,1,0,0,8,1
NFL,Netherlands,1996,Badminton,0,0,1,2,1
NFL,Netherlands,1996,Baseball,0,0,0,1,0
NFL,Netherlands,1996,Beach Volleyball,0,0,0,2,0
NFL,Netherlands,1996,Canoeing,0,0,1,0,1
NFL,Netherlands,1996,Cycling,1,1,1,10,3
NFL,Netherlands,1996,Equestrianism,0,2,0,2,2
NFL,Netherlands,1996,Hockey,0,0,2,0,2
NFL,Netherlands,1996,Judo,0,0,3,7,3
NFL,Netherlands,1996,Rowing,0,1,1,7,2
NFL,Netherlands,1996,Sailing,0,1,0,7,1
NFL,Netherlands,1996,Shooting,0,0,0,1,0
NFL,Netherlands,1996,Softball,0,0,1,1,1
NFL,Netherlands,1996,Swimming,0,0,2,20,2
NFL,Netherlands,1996,Table Tennis,0,0,0,4,0
NFL,Netherlands,1996,Tennis,0,0,0,4,0
NFL,Netherlands,1996,Volleyball,0,0,0,2,0
NFL,Netherlands,1996,Water Polo,0,0,0,1,0
NFL,Netherlands,2000,Archery,0,0,0,2,0
NFL,Netherlands,2000,Athletics,0,0,0,8,0
NFL,Netherlands,2000,Badminton,0,1,0,3,1
NFL,Netherlands,2000,Baseball,0,0,1,0,1
NFL,Netherlands,2000,Beach Volleyball,0,0,0,1,0
NFL,Netherlands,2000,Cycling,3,1,0,9,4
NFL,Netherlands,2000,Equestrianism,1,2,0,3,3
NFL,Netherlands,2000,Hockey,0,0,1,1,1
NFL,Netherlands,2000,Judo,1,0,0,9,1
NFL,Netherlands,2000,Rowing,1,3,0,6,4
NFL,Netherlands,2000,Sailing,0,1,1,4,2
NFL,Netherlands,2000,Shooting,0,0,0,2,0
NFL,Netherlands,2000,Swimming,5,1,2,20,8
NFL,Netherlands,2000,Table Tennis,0,0,0,2,0
NFL,Netherlands,2000,Taekwondo,0,0,0,2,0
NFL,Netherlands,2000,Tennis,0,0,0,2,0
NFL,Netherlands,2000,Trampolining,0,0,0,1,0
NFL,Netherlands,2000,Triathlon,0,0,0,2,0
NFL,Netherlands,2000,Volleyball,0,0,0,1,0
NFL,Netherlands,2000,Water Polo,0,0,0,2,0
NFL,Netherlands,2000,Wrestling,0,0,0,1,0
NFL,Netherlands,2004,Archery,0,1,0,2,1
NFL,Netherlands,2004,Athletics,0,0,0,14,0
NFL,Netherlands,2004,Badminton,1,1,0,3,2
NFL,Netherlands,2004,Baseball,0,0,0,1,0
NFL,Netherlands,2004,Beach Volleyball,0,0,0,1,0
NFL,Netherlands,2004,Canoeing,1,0,0,1,1
NFL,Netherlands,2004,Cycling,1,1,2,16,4
NFL,Netherlands,2004,Equestrianism,0,1,0,3,1
NFL,Netherlands,2004,Fencing,0,0,1,0,1
NFL,Netherlands,2004,Gymnastics,0,0,1,4,1
NFL,Netherlands,2004,Hockey,0,1,0,1,1
NFL,Netherlands,2004,Judo,0,1,3,3,4
NFL,Netherlands,2004,Rowing,0,0,2,4,2
NFL,Netherlands,2004,Sailing,0,0,0,8,0
NFL,Netherlands,2004,Shooting,0,0,0,4,0
NFL,Netherlands,2004,Swimming,2,3,2,10,7
NFL,Netherlands,2004,Synchronized Swimming,0,0,0,1,0
NFL,Netherlands,2004,Table Tennis,0,0,0,2,0
NFL,Netherlands,2004,Taekwondo,0,0,0,2,0
NFL,Netherlands,2004,Trampolining,0,0,0,2,0
NFL,Netherlands,2004,Triathlon,0,0,0,1,0
NFL,Netherlands,2004,Volleyball,0,0,0,1,0
NFL,Netherlands,2008,Athletics,0,0,0,9,0
NFL,Netherlands,2008,Baseball,0,0,0,1,0
NFL,Netherlands,2008,Beach Volleyball,1,0,0,1,1
NFL,Netherlands,2008,Canoeing,0,0,0,2,0
NFL,Netherlands,2008,Cycling,1,0,0,16,1
NFL,Netherlands,2008,Equestrianism,0,0,0,4,0
NFL,Netherlands,2008,Fencing,0,0,0,2,0
NFL,Netherlands,2008,Football,0,0,1,0,1
NFL,Netherlands,2008,Gymnastics,0,0,0,6,0
NFL,Netherlands,2008,Hockey,1,0,0,1,1
NFL,Netherlands,2008,Judo,0,1,3,6,4
NFL,Netherlands,2008,Rowing,1,1,0,4,2
NFL,Netherlands,2008,Sailing,0,2,0,5,2
NFL,Netherlands,2008,Softball,0,0,0,1,0
NFL,Netherlands,2008,Swimming,1,0,0,19,1
NFL,Netherlands,2008,Synchronized Swimming,0,0,0,1,0
NFL,Netherlands,2008,Table Tennis,0,0,0,2,0
NFL,Netherlands,2008,Taekwondo,0,0,0,1,0
NFL,Netherlands,2008,Triathlon,0,0,0,2,0
NFL,Netherlands,2008,Water Polo,0,0,0,1,0
NFL,Netherlands,2012,Archery,0,0,1,0,1
NFL,Netherlands,2012,Athletics,0,0,0,12,0
NFL,Netherlands,2012,Badminton,0,0,1,0,1
NFL,Netherlands,2012,Beach Volleyball,0,1,0,2,1
NFL,Netherlands,2012,Cycling,1,0,2,12,3
NFL,Netherlands,2012,Equestrianism,0,2,1,4,3
NFL,Netherlands,2012,Fencing,0,0,0,1,0
NFL,Netherlands,2012,Gymnastics,0,0,0,6,0
NFL,Netherlands,2012,Hockey,1,0,0,1,1
NFL,Netherlands,2012,Judo,0,0,2,7,2
NFL,Netherlands,2012,Rowing,0,0,1,6,1
NFL,Netherlands,2012,Sailing,1,1,1,4,3
NFL,Netherlands,2012,Shooting,0,0,0,3,0
NFL,Netherlands,2012,Swimming,2,1,1,15,4
NFL,Netherlands,2012,Table Tennis,0,0,0,2,0
NFL,Netherlands,2012,Taekwondo,0,1,0,1,1
NFL,Netherlands,2012,Tennis,0,0,0,2,0
NFL,Netherlands,2012,Trampolining,0,0,0,1,0
NFL,Netherlands,2012,Triathlon,0,0,0,1,0
NFL,Netherlands,2016,Archery,0,0,0,2,0
NFL,Netherlands,2016,Athletics,0,1,0,20,1
NFL,Netherlands,2016,Badminton,1,0,0,2,1
NFL,Netherlands,2016,Beach Volleyball,0,0,0,2,0
NFL,Netherlands,2016,Boxing,0,1,0,2,1
NFL,Netherlands,2016,Cycling,2,2,1,16,5
NFL,Netherlands,2016,Diving,0,0,0,1,0
