,Year,Summer,Games,Host,NOC,Team,Names,Females,Sports,Events,Medals,Golds,Silvers,Bronzes,Athletes per Event
3585,1994,0,1994 Winter,0,BIH,Bosnia and Herzegovina,10,2,4,8,0,0,0,0,1.25
3586,1994,0,1994 Winter,0,BLR,Belarus,33,12,7,29,2,0,2,0,1.138
3587,1994,0,1994 Winter,0,BRA,Brazil,1,0,1,1,0,0,0,0,1.0
3588,1994,0,1994 Winter,0,BUL,Bulgaria,17,7,7,22,0,0,0,0,0.773
3589,1994,0,1994 Winter,0,CAN,Canada,81,26,9,44,12,3,6,3,1.841
3590,1994,0,1994 Winter,0,CAN,Canada-1,6,1,2,3,1,0,0,1,2.0
3591,1994,0,1994 Winter,0,CAN,Canada-2,6,1,2,3,0,0,0,0,2.0
3592,1994,0,1994 Winter,0,CAN,Canada-3,2,1,1,1,0,0,0,0,2.0
3593,1994,0,1994 Winter,0,CHI,Chile,3,0,1,3,0,0,0,0,1.0
3594,1994,0,1994 Winter,0,CHN,China,24,17,5,17,3,0,1,2,1.412
3595,1994,0,1994 Winter,0,CRO,Croatia,3,0,2,7,0,0,0,0,0.429
3596,1994,0,1994 Winter,0,CYP,Cyprus,1,1,1,1,0,0,0,0,1.0
3597,1994,0,1994 Winter,0,CZE,Czech Republic,59,14,7,25,0,0,0,0,2.36
3598,1994,0,1994 Winter,0,CZE,Czech Republic-1,4,1,2,2,0,0,0,0,2.0
3599,1994,0,1994 Winter,0,CZE,Czech Republic-2,4,1,2,2,0,0,0,0,2.0
3600,1994,0,1994 Winter,0,DEN,Denmark,4,0,3,6,0,0,0,0,0.667
3601,1994,0,1994 Winter,0,ESP,Spain,13,5,4,14,0,0,0,0,0.929
3602,1994,0,1994 Winter,0,EST,Estonia,26,9,6,21,0,0,0,0,1.238
3603,1994,0,1994 Winter,0,FIJ,Fiji,1,0,1,1,0,0,0,0,1.0
3604,1994,0,1994 Winter,0,FIN,Finland,61,14,8,31,6,0,1,5,1.968
3605,1994,0,1994 Winter,0,FRA,France,86,28,9,42,5,0,1,4,2.048
3606,1994,0,1994 Winter,0,FRA,France-1,6,1,2,3,0,0,0,0,2.0
3607,1994,0,1994 Winter,0,FRA,France-2,6,1,2,3,0,0,0,0,2.0
3608,1994,0,1994 Winter,0,GBR,Great Britain,24,7,7,25,2,0,0,2,0.96
3609,1994,0,1994 Winter,0,GBR,Great Britain-1,4,0,1,2,0,0,0,0,2.0
3610,1994,0,1994 Winter,0,GBR,Great Britain-2,4,0,1,2,0,0,0,0,2.0
3611,1994,0,1994 Winter,0,GEO,Georgia,5,0,3,6,0,0,0,0,0.833
3612,1994,0,1994 Winter,0,GER,Germany,90,30,10,44,21,8,7,6,2.045
3613,1994,0,1994 Winter,0,GER,Germany-1,10,1,3,4,2,0,0,2,2.5
3614,1994,0,1994 Winter,0,GER,Germany-2,10,1,3,4,1,1,0,0,2.5
3615,1994,0,1994 Winter,0,GER,Germany-3,2,1,1,1,0,0,0,0,2.0
3616,1994,0,1994 Winter,0,GRE,Greece,9,2,5,9,0,0,0,0,1.0
3617,1994,0,1994 Winter,0,HUN,Hungary,16,11,5,18,0,0,0,0,0.889
3618,1994,0,1994 Winter,0,ISL,Iceland,5,1,2,9,0,0,0,0,0.556
3619,1994,0,1994 Winter,0,ISR,Israel,1,0,1,1,0,0,0,0,1.0
3620,1994,0,1994 Winter,0,ISV,United States Virgin Islands,6,1,2,3,0,0,0,0,2.0
3621,1994,0,1994 Winter,0,ISV,United States Virgin Islands-1,2,0,1,1,0,0,0,0,2.0
3622,1994,0,1994 Winter,0,ISV,United States Virgin Islands-2,2,0,1,1,0,0,0,0,2.0
3623,1994,0,1994 Winter,0,ITA,Italy,92,26,10,50,17,6,4,7,1.84
3624,1994,0,1994 Winter,0,ITA,Italy-1,8,0,2,3,2,1,0,1,2.667
3625,1994,0,1994 Winter,0,ITA,Italy-2,8,0,2,3,1,0,1,0,2.667
3626,1994,0,1994 Winter,0,JAM,Jamaica,4,0,1,2,0,0,0,0,2.0
3627,1994,0,1994 Winter,0,JPN,Japan,58,16,11,48,5,1,2,2,1.208
3628,1994,0,1994 Winter,0,JPN,Japan-1,2,0,1,1,0,0,0,0,2.0
3629,1994,0,1994 Winter,0,JPN,Japan-2,2,0,1,1,0,0,0,0,2.0
3630,1994,0,1994 Winter,0,KAZ,Kazakhstan,29,10,8,32,3,1,2,0,0.906
3631,1994,0,1994 Winter,0,KGZ,Kyrgyzstan,1,1,1,2,0,0,0,0,0.5
3632,1994,0,1994 Winter,0,KOR,South Korea,21,10,5,19,6,4,1,1,1.105
3633,1994,0,1994 Winter,0,LAT,Latvia,16,7,5,17,0,0,0,0,0.941
3634,1994,0,1994 Winter,0,LAT,Latvia-1,6,0,2,3,0,0,0,0,2.0
3635,1994,0,1994 Winter,0,LAT,Latvia-2,6,0,2,3,0,0,0,0,2.0
3636,1994,0,1994 Winter,0,LIE,Liechtenstein,10,1,3,11,0,0,0,0,0.909
3637,1994,0,1994 Winter,0,LTU,Lithuania,6,3,3,12,0,0,0,0,0.5
3638,1994,0,1994 Winter,0,LUX,Luxembourg,1,0,1,5,0,0,0,0,0.2
3639,1994,0,1994 Winter,0,MDA,Moldova,2,1,1,4,0,0,0,0,0.5
3640,1994,0,1994 Winter,0,MEX,Mexico,1,0,1,1,0,0,0,0,1.0
3641,1994,0,1994 Winter,0,MGL,Mongolia,1,0,1,2,0,0,0,0,0.5
3642,1994,0,1994 Winter,0,MON,Monaco,5,0,2,3,0,0,0,0,1.667
3643,1994,0,1994 Winter,0,NED,Netherlands,21,8,4,17,4,0,1,3,1.235
3644,1994,0,1994 Winter,1,NOR,Norway,87,21,10,48,23,8,10,5,1.812
3645,1994,0,1994 Winter,0,NZL,New Zealand,7,2,2,8,0,0,0,0,0.875
3646,1994,0,1994 Winter,0,POL,Poland,28,13,8,26,0,0,0,0,1.077
3647,1994,0,1994 Winter,0,POR,Portugal,1,0,1,4,0,0,0,0,0.25
3648,1994,0,1994 Winter,0,PUR,Puerto Rico,5,0,1,2,0,0,0,0,2.5
3649,1994,0,1994 Winter,0,ROU,Romania,23,10,7,26,0,0,0,0,0.885
3650,1994,0,1994 Winter,0,RSA,South Africa,2,1,2,3,0,0,0,0,0.667
3651,1994,0,1994 Winter,0,RUS,Russia,96,32,12,52,19,9,6,4,1.846
3652,1994,0,1994 Winter,0,RUS,Russia-1,8,2,3,4,2,2,0,0,2.0
3653,1994,0,1994 Winter,0,RUS,Russia-2,8,2,3,4,2,0,2,0,2.0
3654,1994,0,1994 Winter,0,RUS,Russia-3,4,2,1,2,0,0,0,0,2.0
3655,1994,0,1994 Winter,0,SEN,Senegal,1,0,1,1,0,0,0,0,1.0
3656,1994,0,1994 Winter,0,SLO,Slovenia,22,5,3,18,3,0,0,3,1.222
3657,1994,0,1994 Winter,0,SMR,San Marino,3,0,2,2,0,0,0,0,1.5
3658,1994,0,1994 Winter,0,SUI,Switzerland,49,18,9,33,6,2,2,2,1.485
3659,1994,0,1994 Winter,0,SUI,Switzerland-1,4,0,1,2,2,1,1,0,2.0
3660,1994,0,1994 Winter,0,SUI,Switzerland-2,6,0,1,2,1,0,1,0,3.0
3661,1994,0,1994 Winter,0,SVK,Slovakia,42,8,7,22,0,0,0,0,1.909
3662,1994,0,1994 Winter,0,SWE,Sweden,84,20,10,45,3,2,1,0,1.867
3663,1994,0,1994 Winter,0,TPE,Chinese Taipei,2,0,1,1,0,0,0,0,2.0
3664,1994,0,1994 Winter,0,TTO,Trinidad and Tobago,2,0,1,1,0,0,0,0,2.0
3665,1994,0,1994 Winter,0,TUR,Turkey,1,0,1,1,0,0,0,0,1.0
3666,1994,0,1994 Winter,0,UKR,Ukraine,33,15,10,31,2,1,0,1,1.065
3667,1994,0,1994 Winter,0,UKR,Ukraine-1,2,1,1,1,0,0,0,0,2.0
3668,1994,0,1994 Winter,0,UKR,Ukraine-2,2,1,1,1,0,0,0,0,2.0
3669,1994,0,1994 Winter,0,USA,United States,128,49,11,55,13,6,5,2,2.327
3670,1994,0,1994 Winter,0,USA,United States-1,10,1,3,4,0,0,0,0,2.5
3671,1994,0,1994 Winter,0,USA,United States-2,8,1,3,4,0,0,0,0,2.0
3672,1994,0,1994 Winter,0,USA,United States-3,2,1,1,1,0,0,0,0,2.0
3673,1994,0,1994 Winter,0,UZB,Uzbekistan,3,2,1,3,1,1,0,0,1.0
3674,1994,0,1994 Winter,0,UZB,Uzbekistan-1,2,1,1,1,0,0,0,0,2.0
3675,1994,0,1994 Winter,0,UZB,Uzbekistan-2,2,1,1,1,0,0,0,0,2.0
3676,1996,1,1996 Summer,0,AFG,Afghanistan,2,0,1,2,0,0,0,0,1.0
3677,1996,1,1996 Summer,0,AHO,Netherlands Antilles,6,0,5,7,0,0,0,0,0.857
3678,1996,1,1996 Summer,0,ALB,Albania,7,4,5,7,0,0,0,0,1.0
3679,1996,1,1996 Summer,0,ALG,Algeria,45,6,9,29,3,2,0,1,1.552
3680,1996,1,1996 Summer,0,AND,Andorra,8,2,5,7,0,0,0,0,1.143
3681,1996,1,1996 Summer,0,ANG,Angola,28,15,5,8,0,0,0,0,3.5
3682,1996,1,1996 Summer,0,ANT,Antigua and Barbuda,13,5,4,9,0,0,0,0,1.444
3683,1996,1,1996 Summer,0,ARG,Argentina,179,47,20,102,3,0,2,1,1.755
3684,1996,1,1996 Summer,0,ARM,Armenia,32,2,11,36,2,1,1,0,0.889
3685,1996,1,1996 Summer,0,ARU,Aruba,3,0,3,3,0,0,0,0,1.0
3686,1996,1,1996 Summer,0,ASA,American Samoa,7,1,5,6,0,0,0,0,1.167
3687,1996,1,1996 Summer,0,AUS,Australia,412,163,26,210,40,9,9,22,1.962
3688,1996,1,1996 Summer,0,AUS,Australia-1,4,3,2,2,1,0,0,1,2.0
3689,1996,1,1996 Summer,0,AUS,Australia-2,4,3,2,2,0,0,0,0,2.0
3690,1996,1,1996 Summer,0,AUT,Austria,70,16,15,52,3,0,1,2,1.346
3691,1996,1,1996 Summer,0,AUT,Austria-1,2,0,1,1,0,0,0,0,2.0
3692,1996,1,1996 Summer,0,AUT,Austria-2,2,0,1,1,0,0,0,0,2.0
3693,1996,1,1996 Summer,0,AZE,Azerbaijan,23,3,9,23,1,0,1,0,1.0
3694,1996,1,1996 Summer,0,BAH,Bahamas,26,7,4,17,1,0,1,0,1.529
3695,1996,1,1996 Summer,0,BAN,Bangladesh,4,1,3,4,0,0,0,0,1.0
3696,1996,1,1996 Summer,0,BAR,Barbados,13,2,7,21,0,0,0,0,0.619
3697,1996,1,1996 Summer,0,BDI,Burundi,7,1,1,6,1,1,0,0,1.167
3698,1996,1,1996 Summer,0,BEL,Belgium,61,20,14,55,6,2,2,2,1.109
3699,1996,1,1996 Summer,0,BEN,Benin,5,1,1,4,0,0,0,0,1.25
3700,1996,1,1996 Summer,0,BER,Bermuda,9,2,4,9,0,0,0,0,1.0
3701,1996,1,1996 Summer,0,BHU,Bhutan,2,1,1,2,0,0,0,0,1.0
3702,1996,1,1996 Summer,0,BIH,Bosnia and Herzegovina,9,2,7,12,0,0,0,0,0.75
3703,1996,1,1996 Summer,0,BIZ,Belize,5,3,2,5,0,0,0,0,1.0
3704,1996,1,1996 Summer,0,BLR,Belarus,157,66,19,115,15,1,6,8,1.365
3705,1996,1,1996 Summer,0,BOL,Bolivia,8,2,5,9,0,0,0,0,0.889
3706,1996,1,1996 Summer,0,BOT,Botswana,7,0,2,4,0,0,0,0,1.75
3707,1996,1,1996 Summer,0,BRA,Brazil,213,61,17,91,13,2,2,9,2.341
3708,1996,1,1996 Summer,0,BRA,Brazil-1,4,2,1,2,1,1,0,0,2.0
3709,1996,1,1996 Summer,0,BRA,Brazil-2,4,2,1,2,1,0,1,0,2.0
3710,1996,1,1996 Summer,0,BRN,Bahrain,5,0,2,3,0,0,0,0,1.667
3711,1996,1,1996 Summer,0,BRU,Brunei,1,0,1,1,0,0,0,0,1.0
3712,1996,1,1996 Summer,0,BUL,Bulgaria,110,36,17,89,15,3,7,5,1.236
3713,1996,1,1996 Summer,0,BUR,Burkina Faso,5,2,2,5,0,0,0,0,1.0
3714,1996,1,1996 Summer,0,CAF,Central African Republic,5,2,1,5,0,0,0,0,1.0
3715,1996,1,1996 Summer,0,CAM,Cambodia,5,2,3,5,0,0,0,0,1.0
3716,1996,1,1996 Summer,0,CAN,Canada,298,151,25,187,21,3,11,7,1.594
3717,1996,1,1996 Summer,0,CAN,Canada-1,6,1,2,3,1,0,0,1,2.0
3718,1996,1,1996 Summer,0,CAN,Canada-2,6,1,2,3,0,0,0,0,2.0
3719,1996,1,1996 Summer,0,CAY,Cayman Islands,9,1,3,7,0,0,0,0,1.286
3720,1996,1,1996 Summer,0,CGO,Congo (Brazzaville),5,2,3,5,0,0,0,0,1.0
3721,1996,1,1996 Summer,0,CHA,Chad,4,1,1,4,0,0,0,0,1.0
3722,1996,1,1996 Summer,0,CHI,Chile,21,5,10,18,0,0,0,0,1.167
3723,1996,1,1996 Summer,0,CHN,China,277,174,25,152,44,13,20,11,1.822
3724,1996,1,1996 Summer,0,CHN,China-1,9,4,2,5,2,1,1,0,1.8
3725,1996,1,1996 Summer,0,CHN,China-2,10,5,2,5,4,2,1,1,2.0
3726,1996,1,1996 Summer,0,CIV,Cote d'Ivoire,11,1,4,8,0,0,0,0,1.375
3727,1996,1,1996 Summer,0,CMR,Cameroon,15,4,5,13,0,0,0,0,1.154
3728,1996,1,1996 Summer,0,COD,Congo (Kinshasa),14,12,2,2,0,0,0,0,7.0
3729,1996,1,1996 Summer,0,COK,Cook Islands,3,1,3,3,0,0,0,0,1.0
3730,1996,1,1996 Summer,0,COL,Colombia,48,9,9,44,0,0,0,0,1.091
3731,1996,1,1996 Summer,0,COM,Comoros,4,1,1,4,0,0,0,0,1.0
3732,1996,1,1996 Summer,0,CPV,Cape Verde,3,1,1,3,0,0,0,0,1.0
3733,1996,1,1996 Summer,0,CRC,Costa Rica,11,5,6,13,1,1,0,0,0.846
3734,1996,1,1996 Summer,0,CRO,Croatia,84,9,14,57,2,1,1,0,1.474
3735,1996,1,1996 Summer,0,CUB,Cuba,164,53,15,84,25,9,8,8,1.952
3736,1996,1,1996 Summer,0,CYP,Cyprus,17,2,5,16,0,0,0,0,1.062
3737,1996,1,1996 Summer,0,CZE,Czech Republic,111,39,17,109,10,4,2,4,1.018
3738,1996,1,1996 Summer,0,CZE,Czech Republic-1,2,0,1,1,1,0,1,0,2.0
3739,1996,1,1996 Summer,0,CZE,Czech Republic-2,2,0,1,1,0,0,0,0,2.0
3740,1996,1,1996 Summer,0,DEN,Denmark,112,62,14,66,6,4,1,1,1.697
3741,1996,1,1996 Summer,0,DEN,Denmark-1,5,3,1,3,0,0,0,0,1.667
3742,1996,1,1996 Summer,0,DEN,Denmark-2,6,3,1,3,0,0,0,0,2.0
3743,1996,1,1996 Summer,0,DJI,Djibouti,5,0,2,4,0,0,0,0,1.25
3744,1996,1,1996 Summer,0,DMA,Dominica,6,2,2,6,0,0,0,0,1.0
3745,1996,1,1996 Summer,0,DOM,Dominican Republic,16,4,7,16,0,0,0,0,1.0
3746,1996,1,1996 Summer,0,ECU,Ecuador,19,2,7,18,1,1,0,0,1.056
3747,1996,1,1996 Summer,0,EGY,Egypt,29,2,8,17,0,0,0,0,1.706
3748,1996,1,1996 Summer,0,ESA,El Salvador,8,2,5,10,0,0,0,0,0.8
3749,1996,1,1996 Summer,0,ESP,Spain,285,95,21,156,17,5,6,6,1.827
3750,1996,1,1996 Summer,0,ESP,Spain-1,2,0,1,1,0,0,0,0,2.0
3751,1996,1,1996 Summer,0,ESP,Spain-2,2,0,1,1,0,0,0,0,2.0
3752,1996,1,1996 Summer,0,EST,Estonia,43,8,13,36,0,0,0,0,1.194
3753,1996,1,1996 Summer,0,ETH,Ethiopia,18,8,2,10,3,2,0,1,1.8
3754,1996,1,1996 Summer,0,FIJ,Fiji,17,3,5,14,0,0,0,0,1.214
3755,1996,1,1996 Summer,0,FIN,Finland,76,29,15,74,4,1,2,1,1.027
3756,1996,1,1996 Summer,0,FRA,France,293,102,25,181,36,14,7,15,1.619
3757,1996,1,1996 Summer,0,FRA,France-1,4,0,2,2,1,1,0,0,2.0
3758,1996,1,1996 Summer,0,FRA,France-2,4,0,2,2,0,0,0,0,2.0
3759,1996,1,1996 Summer,0,GAB,Gabon,7,1,3,6,0,0,0,0,1.167
3760,1996,1,1996 Summer,0,GAM,Gambia,9,1,1,6,0,0,0,0,1.5
3761,1996,1,1996 Summer,0,GBR,Great Britain,298,115,22,174,15,1,8,6,1.713
3762,1996,1,1996 Summer,0,GBR,Great Britain-1,6,3,1,3,0,0,0,0,2.0
3763,1996,1,1996 Summer,0,GBR,Great Britain-2,5,3,1,3,0,0,0,0,1.667
3764,1996,1,1996 Summer,0,GBS,Guinea Bissau,3,0,2,3,0,0,0,0,1.0
3765,1996,1,1996 Summer,0,GEO,Georgia,34,7,13,39,2,0,0,2,0.872
3766,1996,1,1996 Summer,0,GEQ,Equatorial Guinea,5,1,1,5,0,0,0,0,1.0
3767,1996,1,1996 Summer,0,GER,Germany,459,186,26,232,64,20,18,26,1.978
3768,1996,1,1996 Summer,0,GER,Germany-1,4,2,2,2,1,0,0,1,2.0
3769,1996,1,1996 Summer,0,GER,Germany-2,4,2,2,2,0,0,0,0,2.0
3770,1996,1,1996 Summer,0,GHA,Ghana,35,2,4,15,0,0,0,0,2.333
3771,1996,1,1996 Summer,0,GRE,Greece,121,34,18,94,8,4,4,0,1.287
3772,1996,1,1996 Summer,0,GRN,Grenada,5,0,1,2,0,0,0,0,2.5
3773,1996,1,1996 Summer,0,GUA,Guatemala,26,1,11,20,0,0,0,0,1.3
3774,1996,1,1996 Summer,0,GUI,Guinea,5,1,2,5,0,0,0,0,1.0
3775,1996,1,1996 Summer,0,GUM,Guam,8,2,4,9,0,0,0,0,0.889
3776,1996,1,1996 Summer,0,GUY,Guyana,7,1,2,6,0,0,0,0,1.167
3777,1996,1,1996 Summer,0,HAI,Haiti,7,0,4,7,0,0,0,0,1.0
3778,1996,1,1996 Summer,0,HKG,Hong Kong,23,9,10,25,1,1,0,0,0.92
3779,1996,1,1996 Summer,0,HON,Honduras,7,3,4,7,0,0,0,0,1.0
3780,1996,1,1996 Summer,0,HUN,Hungary,212,66,24,145,21,7,4,10,1.462
3781,1996,1,1996 Summer,0,INA,Indonesia,28,11,11,21,3,1,1,1,1.333
3782,1996,1,1996 Summer,0,INA,Indonesia-1,6,3,1,3,1,0,0,1,2.0
3783,1996,1,1996 Summer,0,INA,Indonesia-2,6,3,1,3,0,0,0,0,2.0
3784,1996,1,1996 Summer,0,IND,India,49,9,13,31,1,0,0,1,1.581
3785,1996,1,1996 Summer,0,IRI,Iran,18,1,6,18,3,1,1,1,1.0
3786,1996,1,1996 Summer,0,IRL,Ireland,78,16,13,70,4,3,0,1,1.114
3787,1996,1,1996 Summer,0,IRQ,Iraq,3,0,3,3,0,0,0,0,1.0
3788,1996,1,1996 Summer,0,ISL,Iceland,9,4,5,15,0,0,0,0,0.6
3789,1996,1,1996 Summer,0,ISR,Israel,25,7,10,26,1,0,0,1,0.962
3790,1996,1,1996 Summer,0,ISV,United States Virgin Islands,12,6,5,11,0,0,0,0,1.091
3791,1996,1,1996 Summer,0,ITA,Italy,340,104,27,172,35,13,10,12,1.977
3792,1996,1,1996 Summer,0,IVB,British Virgin Islands,7,0,2,5,0,0,0,0,1.4
3793,1996,1,1996 Summer,0,JAM,Jamaica,46,19,5,29,6,1,3,2,1.586
3794,1996,1,1996 Summer,0,JOR,Jordan,5,2,3,5,0,0,0,0,1.0
3795,1996,1,1996 Summer,0,JPN,Japan,296,140,27,164,14,3,6,5,1.805
3796,1996,1,1996 Summer,0,JPN,Japan-1,8,6,3,4,0,0,0,0,2.0
3797,1996,1,1996 Summer,0,JPN,Japan-2,8,6,3,4,0,0,0,0,2.0
3798,1996,1,1996 Summer,0,KAZ,Kazakhstan,96,24,14,99,11,3,4,4,0.97
3799,1996,1,1996 Summer,0,KEN,Kenya,52,10,5,27,8,1,4,3,1.926
3800,1996,1,1996 Summer,0,KGZ,Kyrgyzstan,33,7,9,39,0,0,0,0,0.846
3801,1996,1,1996 Summer,0,KOR,South Korea,288,105,25,156,22,6,13,3,1.846
3802,1996,1,1996 Summer,0,KOR,South Korea-1,10,5,2,5,2,1,0,1,2.0
3803,1996,1,1996 Summer,0,KOR,South Korea-2,10,5,2,5,3,0,2,1,2.0
3804,1996,1,1996 Summer,0,KSA,Saudi Arabia,29,0,5,13,0,0,0,0,2.231
3805,1996,1,1996 Summer,0,KUW,Kuwait,25,0,9,16,0,0,0,0,1.562
3806,1996,1,1996 Summer,0,LAO,Laos,5,1,1,2,0,0,0,0,2.5
3807,1996,1,1996 Summer,0,LAT,Latvia,47,13,12,47,1,0,1,0,1.0
3808,1996,1,1996 Summer,0,LBA,Libya,5,0,2,5,0,0,0,0,1.0
3809,1996,1,1996 Summer,0,LBR,Liberia,5,1,1,3,0,0,0,0,1.667
3810,1996,1,1996 Summer,0,LCA,Saint Lucia,6,1,2,5,0,0,0,0,1.2
3811,1996,1,1996 Summer,0,LES,Lesotho,9,4,1,5,0,0,0,0,1.8
3812,1996,1,1996 Summer,0,LIB,Lebanon,1,1,1,1,0,0,0,0,1.0
3813,1996,1,1996 Summer,0,LIE,Liechtenstein,2,2,2,2,0,0,0,0,1.0
3814,1996,1,1996 Summer,0,LTU,Lithuania,61,16,14,49,1,0,0,1,1.245
3815,1996,1,1996 Summer,0,LUX,Luxembourg,6,4,5,7,0,0,0,0,0.857
3816,1996,1,1996 Summer,0,MAD,Madagascar,11,7,4,10,0,0,0,0,1.1
3817,1996,1,1996 Summer,0,MAR,Morocco,34,2,7,28,2,0,0,2,1.214
3818,1996,1,1996 Summer,0,MAS,Malaysia,31,3,8,20,1,0,0,1,1.55
3819,1996,1,1996 Summer,0,MAS,Malaysia-1,2,0,1,1,1,0,1,0,2.0
3820,1996,1,1996 Summer,0,MAS,Malaysia-2,2,0,1,1,0,0,0,0,2.0
3821,1996,1,1996 Summer,0,MAW,Malawi,2,0,1,2,0,0,0,0,1.0
3822,1996,1,1996 Summer,0,MDA,Moldova,40,5,10,41,2,0,1,1,0.976
3823,1996,1,1996 Summer,0,MDV,Maldives,6,1,2,6,0,0,0,0,1.0
3824,1996,1,1996 Summer,0,MEX,Mexico,98,27,19,57,1,0,0,1,1.719
3825,1996,1,1996 Summer,0,MGL,Mongolia,16,4,7,16,1,0,0,1,1.0
3826,1996,1,1996 Summer,0,MKD,Macedonia,11,3,4,16,0,0,0,0,0.688
3827,1996,1,1996 Summer,0,MLI,Mali,3,2,1,4,0,0,0,0,0.75
3828,1996,1,1996 Summer,0,MLT,Malta,7,3,5,10,0,0,0,0,0.7
3829,1996,1,1996 Summer,0,MON,Monaco,3,1,3,4,0,0,0,0,0.75
3830,1996,1,1996 Summer,0,MOZ,Mozambique,3,1,3,3,1,0,0,1,1.0
3831,1996,1,1996 Summer,0,MRI,Mauritius,26,5,6,22,0,0,0,0,1.182
3832,1996,1,1996 Summer,0,MRI,Mauritius-1,2,1,1,1,0,0,0,0,2.0
3833,1996,1,1996 Summer,0,MRI,Mauritius-2,2,1,1,1,0,0,0,0,2.0
3834,1996,1,1996 Summer,0,MTN,Mauritania,4,0,1,4,0,0,0,0,1.0
3835,1996,1,1996 Summer,0,MYA,Myanmar,3,1,2,3,0,0,0,0,1.0
3836,1996,1,1996 Summer,0,NAM,Namibia,8,2,4,10,2,0,2,0,0.8
3837,1996,1,1996 Summer,0,NCA,Nicaragua,26,1,5,9,0,0,0,0,2.889
3838,1996,1,1996 Summer,0,NED,Netherlands,238,101,19,93,19,4,5,10,2.559
3839,1996,1,1996 Summer,0,NED,Netherlands-1,2,2,1,1,0,0,0,0,2.0
3840,1996,1,1996 Summer,0,NED,Netherlands-2,2,2,1,1,0,0,0,0,2.0
3841,1996,1,1996 Summer,0,NEP,Nepal,6,3,4,6,0,0,0,0,1.0
3842,1996,1,1996 Summer,0,NGR,Nigeria,65,16,9,38,6,2,1,3,1.711
3843,1996,1,1996 Summer,0,NIG,Niger,3,1,1,3,0,0,0,0,1.0
3844,1996,1,1996 Summer,0,NOR,Norway,97,55,16,65,7,2,2,3,1.492
3845,1996,1,1996 Summer,0,NRU,Nauru,3,0,1,3,0,0,0,0,1.0
3846,1996,1,1996 Summer,0,NZL,New Zealand,95,29,15,81,6,3,2,1,1.173
3847,1996,1,1996 Summer,0,OMA,Oman,4,0,4,5,0,0,0,0,0.8
3848,1996,1,1996 Summer,0,PAK,Pakistan,24,1,5,9,0,0,0,0,2.667
3849,1996,1,1996 Summer,0,PAN,Panama,7,2,6,9,0,0,0,0,0.778
3850,1996,1,1996 Summer,0,PAR,Paraguay,7,1,5,7,0,0,0,0,1.0
3851,1996,1,1996 Summer,0,PER,Peru,29,14,8,22,0,0,0,0,1.318
3852,1996,1,1996 Summer,0,PHI,Philippines,12,4,6,18,1,0,1,0,0.667
3853,1996,1,1996 Summer,0,PLE,Palestine,1,0,1,1,0,0,0,0,1.0
3854,1996,1,1996 Summer,0,PNG,Papua New Guinea,11,0,3,11,0,0,0,0,1.0
3855,1996,1,1996 Summer,0,POL,Poland,161,39,20,125,17,7,5,5,1.288
3856,1996,1,1996 Summer,0,POL,Poland-1,2,0,1,1,0,0,0,0,2.0
3857,1996,1,1996 Summer,0,POL,Poland-2,2,0,1,1,0,0,0,0,2.0
3858,1996,1,1996 Summer,0,POR,Portugal,107,24,18,79,2,1,0,1,1.354
3859,1996,1,1996 Summer,0,PRK,North Korea,23,8,9,24,5,2,1,2,0.958
3860,1996,1,1996 Summer,0,PRK,North Korea-1,2,2,1,1,0,0,0,0,2.0
3861,1996,1,1996 Summer,0,PRK,North Korea-2,2,2,1,1,0,0,0,0,2.0
3862,1996,1,1996 Summer,0,PUR,Puerto Rico,69,22,16,60,1,0,0,1,1.15
3863,1996,1,1996 Summer,0,QAT,Qatar,12,0,4,10,0,0,0,0,1.2
3864,1996,1,1996 Summer,0,ROU,Romania,165,67,18,122,19,4,7,8,1.352
3865,1996,1,1996 Summer,0,RSA,South Africa,84,20,14,62,5,3,1,1,1.355
3866,1996,1,1996 Summer,0,RUS,Russia,390,158,25,212,63,26,21,16,1.84
3867,1996,1,1996 Summer,0,RWA,Rwanda,4,0,1,4,0,0,0,0,1.0
3868,1996,1,1996 Summer,0,SAM,Samoa,5,1,3,5,0,0,0,0,1.0
3869,1996,1,1996 Summer,0,SCG,Serbia and Montenegro,68,9,13,35,4,1,1,2,1.943
3870,1996,1,1996 Summer,0,SEN,Senegal,11,0,3,8,0,0,0,0,1.375
3871,1996,1,1996 Summer,0,SEY,Seychelles,9,1,5,9,0,0,0,0,1.0
3872,1996,1,1996 Summer,0,SGP,Singapore,14,5,6,27,0,0,0,0,0.519
3873,1996,1,1996 Summer,0,SKN,Saint Kitts and Nevis,10,6,1,5,0,0,0,0,2.0
3874,1996,1,1996 Summer,0,SLE,Sierra Leone,14,4,3,10,0,0,0,0,1.4
3875,1996,1,1996 Summer,0,SLO,Slovenia,37,12,8,34,2,0,2,0,1.088
3876,1996,1,1996 Summer,0,SMR,San Marino,7,1,6,7,0,0,0,0,1.0
3877,1996,1,1996 Summer,0,SOL,Solomon Islands,4,1,2,4,0,0,0,0,1.0
3878,1996,1,1996 Summer,0,SOM,Somalia,4,0,1,4,0,0,0,0,1.0
3879,1996,1,1996 Summer,0,SRI,Sri Lanka,9,4,3,9,0,0,0,0,1.0
3880,1996,1,1996 Summer,0,STP,Sao Tome and Principe,2,1,1,2,0,0,0,0,1.0
